client_id,client_wise_id,status,filter_applied,message,occurred_at
7016350,87,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53019),28-04-2026 01:33:55
7042884,88,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53021),28-04-2026 01:33:55
7050088,89,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53023),28-04-2026 01:33:55
7018551,90,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53025),28-04-2026 01:33:55
7050122,91,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53027),28-04-2026 01:33:55
7042997,92,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53029),28-04-2026 01:33:55
7050091,93,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53031),28-04-2026 01:33:55
7042991,95,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53033),28-04-2026 01:33:55
7052699,96,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53035),28-04-2026 01:33:55
7043000,97,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53037),28-04-2026 01:33:55
7043003,98,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53039),28-04-2026 01:33:55
7022523,99,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53041),28-04-2026 01:33:55
7043124,101,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53043),28-04-2026 01:33:55
7042999,103,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53045),28-04-2026 01:33:55
7043045,104,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53047),28-04-2026 01:33:55
7050130,105,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53049),28-04-2026 01:33:55
7028736,106,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53051),28-04-2026 01:33:55
7043194,107,campaign_error,campaign_summary,Connection terminated due to connection timeout,28-04-2026 01:33:55
